Category,Sub-Category,Sub-Sub-Category,Product Name,Brand,Supplier Name,Product Short Description,Product Long Description,Size,Colour,Image URL,Unit of Measure,Stock Status,Unit Price,Pack Size,Minimum THC Content (%),Maximum THC Content (%),THC Content Per Unit,THC Content Per Volume,Minimum CBD Content (%),Maximum CBD Content (%),CBD Content Per Unit,CBD Content Per Volume,Dried Flower Cannabis Equivalency,Plant Type,Terpenes,GrowingMethod,Number of Items in a Retail Pack,GTIN,OCS Item Number,OCS Variant Number,Physical Dimension Width,Physical Dimension Height,Physical Dimension Depth,Physical Dimension Volume,Physical Dimension Weight,Eaches Per Inner Pack,Eaches Per Master Case,Inventory Status,Storage Criteria,Food Allergens,Ingredients,Street Name,Grow Medium,Grow Method,Grow Region,Drying Method,Trimming Method,Extraction Process,Carrier Oil,Heating Element Type,Battery Type,Rechargeable Battery,Removable Battery,Replacement Parts Available,Temperature Control,Temperature Display,Compatibility,THC Min,THC Max,CBD Min,CBD Max,Net Weight,Craft
Flower,Seeds,Autoflowering Seeds,Gorilla Glue Feminized Auto Seeds,Camp River Cannabis,CRG Pharma Inc,Gorilla Glue Auto is an indica-dominant auto flowering strain with a pine and diesel aroma and extremely sticky flowers.,"Gorilla Glue Auto is an indica-dominant auto flowering strain with a pine and diesel aroma and extremely sticky flowers. Gorilla Glue Auto is a large size plant with one large central cola and multiple side branches all producing chunky and dense resinous buds. Once flowering starts, Gorilla Glue Auto will fill out thick and fast, and begins to pack on size, weight and go crazy with the trichome output. These 100% feminized seeds have been bred in greenhouse conditions and are suitable for indoor and outdoor cultivation across Canada. Gorilla Glue Auto has a flowering period of approximately nine to eleven weeks from seed to harvest. 
",4 Pack,,https://cdn.ocs.ca/img/102869/00628634673119_00_compress_102869.jpg,EA,NO,29.83,12,0,0,0,0,0,0,0,0,4,Indica Dominant,,Hybrid-Greenhouse,0,00628634673119,102869,102869_4 Pack___,0,0,0,,0,,12,,,,,-,,Hybrid-Greenhouse,-,,,,,,,,,,,,,,,,,,NO
Flower,Seeds,Autoflowering Seeds,SFV OG Pink Kush THC Auto Seeds,Autoflower Breeder's Club,GMLL Pharma Inc.,San Fernando Valley is where Ocean Grown Kush originated. Pink is a stinky Kush that has a unique smell and is one of the parents of Wedding Cake.,"San Fernando Valley is where Ocean Grown Kush originated. It is the staple of any Kush collection and the backbone of any Kush breed. Pink is a stinky Kush that has a unique smell and is one of the parents of Wedding Cake. This is Wedding cake without the Durban. Transformed into a THC auto you can now produce lovely indica buds easily and fast. For best results, sprout and finish in a 5 gallon pot or larger.",5 Pack,,https://cdn.ocs.ca/img/102870/0055668100364_00_compress_102870.jpg,EA,YES,26.52,12,18,23,0,0,0,0,0,0,5,Hybrid,,Greenhouse,0,00055668100364,102870,102870_5 Pack___,0,0,0,,0,,12,,,,,-,,Greenhouse,-,,,,,,,,,,,,,,,,,,NO
Flower,Seeds,Autoflowering Seeds,Sunshine Pine Seeds (Autoflower),Weathered Islands Craft Cannabis,Tricanna Industries Inc.,"Terpene rich with notes of pine, turpentine and citrus. These auto-flower seeds produce large, frosty buds with shades of purple and red.","A terpene rich auto-flower. The latest strain from Weathered Islands with notes of pine, turpentine and a citrus pop of lime. The Sunshine Pine inherits lineage from the Lowrider and Diesel families, giving it a gassy aroma. These auto-flower seeds are keen to grow and produce large, dense, frosty buds with shades of purple and red. It's a fun plant to grow that likes to finish early. Easy to grow indoors or outdoors with a natural resistance to pests like aphids and mildew. Finishing late August - early September with 7-8 weeks flowering time.",5 Pack,,https://cdn.ocs.ca/img/102568/00055665000070_00_compress_102568.jpg,EA,YES,19.88,6,18,22,0,0,0,1,0,0,5,Hybrid,,-,0,00055665000070,102568,102568_5 Pack___,0,0,0,,0,,6,,,,,-,,-,British Columbia,,,,,,,,,,,,,,,,,,NO
Flower,Seeds,Feminized Seeds,Purple #1 Seeds (Feminized),Dutch Passion,ANC INC,"Purple #1 is a beautiful classic, purple  cannabis plant. This  variety has an aroma and taste best described as earthy, tart, fruity, and spicy.","Purple #1 is a beautiful classic, purple hybrid cannabis plant. This purple variety has an old-school aroma and taste, best described as earthy, tart, fruity, and spicy. Purple #1 is a strong hybrid with impressive purple colours. The flowers turn purple shortly after they have started to bloom. Expect large yields and tall stretch with an average flowering time of 8 weeks, this plant is great for outdoor growing.",5 Pack,,https://cdn.ocs.ca/img/102538/00813540001624_01_compress_102538.jpg,EA,YES,34.51,12,18,25,0,0,0,1,0,0,5,Hybrid,,-,0,00813540001624,102538,102538_5 Pack___,0,0,0,,0,,12,,,,,-,,-,-,,,,,,,,,,,,,,,,,,NO
Flower,Seeds,Feminized Seeds,Critical Orange Punch Seeds (Feminized),Dutch Passion,ANC INC,"Critical Orange Punch is a real fruit bomb! This cultivar is bursting with delicious, tropical-smelling citrus-like terpenes.","Critical Orange Punch is a real fruit bomb! Due to the extensive genetic background, this cultivar has a very complex terpene profile. She is bursting with delicious, tropical-smelling citrus-like terpenes. Critical Orange Punch is generally a fast bloomer for a hybrid cannabis strain. On average, the flowering phase lasts about 8 weeks. This can differ according to the phenotype and can be a week faster or slower. This strain is suitable for beginners and can provide you with a delicious and heavy yield, without too much effort! The plants thrive in all types of grow rooms and grow methods.",5 Pack,,https://cdn.ocs.ca/img/102439/00813540001457_00_compress_102439.jpg,EA,YES,34.51,12,17,25,0,0,0,1,0,0,5,Hybrid,,-,0,00813540001457,102439,102439_5 Pack___,0,0,0,,0,,12,,,,,-,,-,-,,,,,,,,,,,,,,,,,,NO
Flower,Seeds,Feminized Seeds,Garlic Cookies Seeds (Feminized),34 Street Seed Co.,ANC INC,"Garlic (GMO) Cookies are here to bring a slightly intoxicating, citrus and garlic smell that will waft through your nose holes with delight!","Garlic (GMO) Cookies are here to bring a slightly intoxicating, citrus and garlic smell that will waft through your nose holes with delight! This indica dominant cultivar will be hairy! It makes for a very interesting grow, but is recommended for more experienced growers. Expect a medium stretch rate, making it great for growing indoors and outdoors with an average sized yield.",5 Pack,,https://cdn.ocs.ca/img/102463/00813540001518_01_compress_102463.jpg,EA,YES,33.15,12,19,26,0,0,0,1,0,0,5,Hybrid,,-,0,00813540001518,102463,102463_5 Pack___,0,0,0,,0,,12,,,,,-,,-,-,,,,,,,,,,,,,,,,,,NO
Flower,Seeds,Feminized Seeds,CBD Rene Seeds (Feminized),Great Gardener Farms,Agro-Greens Natural Products Ltd.,CBD René is a combination of flavour and high CBD potential. René is a cross of a famous cultivar from Montreal with Cannatonic.,"CBD René is a combination of flavour and high CBD potential. René is a cross of a famous cultivar from Montreal (Himalayan Indica x Skunk#1), with the Cannatonic (Resin Seeds CBD Queen) to produce a CBD-rich cultivar. René’s legendary berry smell, licorice flavour, and perfect buds shine through. To top it off, she produces quality, full melt resin. She can grow tall, like the René, with average yields.",5 Pack,,https://cdn.ocs.ca/img/102414/00708762003061_00_compress_102414.jpg,EA,YES,26.52,12,3,9,0,0,3,9,0,0,5,Hybrid,,-,0,00708762003061,102414,102414_5 Pack___,0,0,0,,0,,12,,,,,-,,-,-,,,,,,,,,,,,,,,,,,NO
Flower,Seeds,Feminized Seeds,Pure CBD Raspberry Cheesecake Feminized Seeds,CBD Vault,GMLL Pharma Inc.,"Reminiscent of Raspberries and Sweet Cheesecake, this Feminized Pure CBD cultivar is full of flavour. It can grow larger and faster than most plants.",For CBD lovers this will be the source of clones that you will keep alive for generations. The plants are extremely disease resistant. These unique genetics cannot be found anywhere else in the world and is coming out of the vault for your eyes only. Some plants under stress will have a very few male bananas on the main stalk early in flower and can be removed or saved to make feminized seeds. This is a common trait of feminized varieties and will not harm the quality. Very strong plants.,5 Pack,,https://cdn.ocs.ca/img/102871/0055668100425_00_compress_102871.jpg,EA,YES,26.52,12,0,1,0,0,18,21,0,0,5,Hybrid,,Greenhouse,0,00055668100425,102871,102871_5 Pack___,0,0,0,,0,,12,,,,,-,,Greenhouse,-,,,,,,,,,,,,,,,,,,NO
Flower,Seeds,Feminized Seeds,Orange Kush Feminized Seeds,Camp River Cannabis,CRG Pharma Inc,"Orange Kush is a true balanced hybrid strain that smells and tastes tangy and citrusy while the smell has strong, sweet notes of orange.","Orange Kush is a true balanced hybrid strain that smells and tastes tangy and citrusy while the smell has strong, sweet notes of orange. Orange Kush is resistant to most pests and mold. It has long, dense buds with many orange hairs and trichome crystals. These 100% feminized seeds have been bred in greenhouse conditions and are suitable for indoor and outdoor cultivation across Canada. Orange Kush has a flowering period of approximately seven to eight weeks to maturity.",4 Pack,,https://cdn.ocs.ca/img/102867/00628634673034_00_compress_102867.jpg,EA,YES,29.83,12,0,0,0,0,0,0,0,0,4,Hybrid,,Hybrid-Greenhouse,0,00628634673034,102867,102867_4 Pack___,0,0,0,,0,,12,,,,,-,,Hybrid-Greenhouse,-,,,,,,,,,,,,,,,,,,NO
Flower,Seeds,Feminized Seeds,Black Domina Feminized Seeds,Camp River Cannabis,CRG Pharma Inc,"Black Domina is an Indica dominant strain with dark colours. It has dense, gooey buds and spicy, peppery hash-like aroma, earthy-pine flavours.","Black Domina is an Indica dominant strain with dark, almost midnight-like, colours. It has dense, gooey buds and spicy, peppery hash-like aroma, earthy-pine flavours. Black Domina is an easy-cropping, bushy cannabis plant to cultivate. This hybrid features a large cola with heavy resin-covered dark colored buds. Its size is perfect for most indoor growing tents as it does not grow very tall. Although these 100% feminized seeds have been bred in greenhouse conditions and are suitable for indoor and outdoor cultivation across Canada, for best results Black Domina should be grown indoors. Black Domina has a flowering period of approximately seven to eight weeks to maturity.",4 Pack,,https://cdn.ocs.ca/img/102868/00628634673096_00_compress_102868.jpg,EA,YES,29.83,12,0,0,0,0,0,0,0,0,4,Indica Dominant,,Hybrid-Greenhouse,0,00628634673096,102868,102868_4 Pack___,0,0,0,,0,,12,,,,,-,,Hybrid-Greenhouse,-,,,,,,,,,,,,,,,,,,NO
Flower,Seeds,Feminized Seeds,Pink Kush Feminized Seeds,34 Street Seed Co,ANC INC,"This indica-dominate hybrid is something to write a book about, with potent THC levels and a robust terpene profile, and tight dense buds.","This genetic is something to write a book about, with great hitting THC levels and a robust terpene profile. This indica-dominate hybrid has tight dense buds that will show beautiful pink or purple colours late into flowering making it a very picturesque plant as well it is great for beginner growers with its resistance to mold and mildew. The aromas from Pink Kush will be unmistakable with strong citrus odours with hints of sweet/spicy and its taste can be sharp with floral/earthy nodes with a hint of spiciness. This cultivar does come with a large stretch rate and is perfect for outdoor growers, if growing indoors LST is highly suggested. Pink Kush has a 9 to 10 week flower time or finish in mid-October with big yields for you to enjoy all winter long.",5 Pack,,https://cdn.ocs.ca/img/103007/00813540001693_01_compress_103007.jpg,EA,NO,33.15,12,0,0,0,0,0,0,0,0,5,Indica Dominant,,-,0,00813540001693,103007,103007_5 Pack___,0,0,0,,0,,12,,,,,-,,-,-,,,,,,,,,,,,,,,,,,NO
Flower,Seeds,Feminized Seeds,Acapulco Gold Feminized Seeds,34 Street Seed Co,ANC INC,This sativa-dominate hybrid is well known for its beautiful orange hairs and nice large buds that can resemble gold nuggets with earthy sweet aromas.,"The legendary strain Acapulco Gold is finally here! This sativa-dominate hybrid is well known for its beautiful orange hairs and nice large buds that can resemble golden nuggets. With aromas that have earthy, sweet and woodsy hints, it will fill your grow tent with joy and accompanied by a taste that is unmistakable. Acapulco Gold is great for indoor and outdoor grows with a medium stretch and a flowering time of 9 to 10 weeks or harvest in mid to late October.",5 Pack,,https://cdn.ocs.ca/img/103008/00813540001723_01_compress_103008.jpg,EA,NO,33.15,12,0,0,0,0,0,0,0,0,5,Sativa Dominant,,-,0,00813540001723,103008,103008_5 Pack___,0,0,0,,0,,12,,,,,-,,-,-,,,,,,,,,,,,,,,,,,NO
Flower,Seeds,Feminized Seeds,Mango CBD 1:1 Seeds (Feminized),34 Street Seed Co.,ANC INC,"With a flower time of 9 weeks (63 days) and resilience to pests, Mango is a great choice for beginner and experienced growers. Feminized.","Mango CBD is a f5 and incredibly stable genetic producing similar results from each seed without the need for guessing. Mango does have a high stretch rate and should be grown with caution indoors, but does respond well to topping and training. Yields are quite large both indoor and outdoor grown without sacrifice to terpene or cannabinoid production. With a flower time of 9 weeks (63 days) and resilience to pests, Mango is a great choice for beginner and experienced growers. Feminized.",5 Pack,,https://cdn.ocs.ca/img/101831/00813540000610_01_compress_101831.jpg,EA,YES,29.83,12,0,0,0,0,0,0,0,0,5,Sativa Dominant,,Indoor,0,00813540000610,101831,101831_5 Pack___,0,0,0,,0,,12,,,,,-,,Indoor,-,,,,,,,,,,,,,,,,,,NO
Flower,Seeds,Feminized Seeds,Headband Seeds (Feminized),Pure Sunfarms,PURE SUNFARMS CANADA CORP.,"This hybrid of OG Kush and Sour Diesel is known for producing high-THC plants with dense flower clusters that offer aromas of earth, gas, and citrus.","Headband, a hybrid of OG Kush and Sour Diesel, is known for producing high-THC plants with dense flower clusters that offer aromas of earth, gas, and citrus. The 100% feminized seeds were bred in the Pacific Northwest, suitable for indoor and outdoor cultivation across Canada. The parent plants grow to a medium height, and were selected for their potential yield, potency, and significant resistance to mold and mildew. Headband has a flowering period of approximately eight to nine weeks to maturity.

<br>Yield: High
<br>THC: 17-23%
<br>CBD: 0-1%
<br>Flower Period: 8-9 weeks
<br>Feminized: Yes",4 Pack,,https://cdn.ocs.ca/img/101558/00628188000836_03_compress_101558.jpg,EA,NO,16.56,12,0,0,0,0,0,0,0,0,4,Hybrid,,Indoor,0,00628188000836,101558,101558_4 Pack___,0,0,0,,0,,12,,,,,-,,Indoor,-,,,,,,,,,,,,,,,,,,NO
Flower,Seeds,Feminized Seeds,Cherry Head Seeds (Feminized),Pure Sunfarms,PURE SUNFARMS CANADA CORP.,"An original hybrid Cherry Wine, a CBD-rich floral and fruity strain, and Headband, a high-THC cultivar that offer aromas of earth, gas, and citrus.","Cherry Head is an original hybrid of Cherry Wine and Headband. Cherry Wine is a floral and fruity strain with CBD-rich potency, and Headband is a high-THC cultivar, with dense flower clusters that offer aromas of earth, gas, and citrus. The 100% feminized seeds were bred in the Pacific Northwest, suitable for indoor and outdoor cultivation across Canada. The parent plants grow to a medium height, and were selected for their potential yield, potency, and significant resistance to mold and mildew. Cherry Head has a flowering period of approximately eight to nine weeks to maturity.

<br>Yield: High
<br>THC: 5–8%
<br>CBD: 5–8%
<br>Flower Period: 8–9 weeks
<br>Feminized: Yes",4 Pack,,https://cdn.ocs.ca/img/101559/00628188000829_03_compress_101559.jpg,EA,NO,16.56,12,0,0,0,0,0,0,0,0,4,Hybrid,,Indoor,0,00628188000829,101559,101559_4 Pack___,0,0,0,,0,,12,,,,,-,,Indoor,-,,,,,,,,,,,,,,,,,,NO
Flower,Seeds,Feminized Seeds,Pink Lemonade Seeds (Feminized),34 Street Seed Co.,ANC INC,"This strain smells fruity, and screams lemons and grapefruit on the exhale. Feminized. ","This strain smells fruity, and screams lemons and grapefruit on the exhale. The bud is coated in a generous layer of trichomes atop jade foliage and bronze pistils. With a higher difficulty to grow, you can be rewarded with very high THC percentages and incredible terpene profiles. This genetic prefers warmer climates, so cold nights are to be avoided and should be harvested before October in North America.

Yield: High
THC: 18–27%
CBD: < 1%
Terpenes: 1–2%
Flower Period: 8–8.5 Weeks
Lineage: Pink Kush X Lemon Skunk
Feminized",5 Pack,,https://cdn.ocs.ca/img/102002/00813540000467_01_compress_102002.jpg,EA,YES,33.15,12,0,0,0,0,0,0,0,0,5,Hybrid,,Indoor,0,00813540000467,102002,102002_5 Pack___,0,0,0,,0,,12,,,,,-,,Indoor,-,,,,,,,,,,,,,,,,,,NO
Flower,Seeds,Feminized Seeds,Pineapple Express Seeds (Feminized),34 Street Seed Co.,ANC INC,This potent and flavourful cross brings out the best in the classic pineapple express and kicks it up a notch with incredible yields from the lineage. ,"This potent and flavourful cross brings out the best in the classic pineapple express and kicks it up a notch with incredible yields from the lineage. This earthy, and subtle tropical mix is a treat for the nose and produces amazing effects. The quick flowering plant will need some support when grown indoor or outdoor, and has a low stretch rate for those with a height concern. Very easy to grow, along with great yields make this a great choice for new growers.      Yield: High  THC: 17 - 23%  CBD: < 1%  Terpenes: 1.5 - 2%  Flower Period: 8 weeks  Lineage: Pineapple Skunk X Trainwreck",5 Pack,,https://cdn.ocs.ca/img/102003/00813540000528_01_compress_102003.jpg,EA,YES,33.15,12,0,0,0,0,0,0,0,0,5,Hybrid,,indoor,0,00813540000528,102003,102003_5 Pack___,0,0,0,,0,,12,,,,,-,,indoor,-,,,,,,,,,,,,,,,,,,NO
Flower,Seeds,Feminized Seeds,Bubba Kush Seeds (Feminized),34 Street Seed Co.,ANC INC,"Bubba Kush is an indica heavy, and high THC producing genetic","Bubba Kush is an Indica heavy, and high THC producing genetic. This plant will produce dark green flowers, with purple pigments in late flower with an incredibly pungent and classic aroma and flavour. The higher stretch rate will complement the larger yields, but should considered when growing either indoors/outdoors. Bubba Kush is a beginner friendly cultivar and is resistant to mould and pests, which makes it a great candidate for all growing types. Colder temperatures and environments should be avoided.


Rendement : élevée
THC : entre 18 et 28 %
CBD : < 1 %
Terpènes : 2 %
Durée de floraison : entre 8 et 8,5 semaines
Généalogie : Bubba Kush 2.0 x Bubba Kush #1",5 Pack,,https://cdn.ocs.ca/img/102004/00813540000559_01_compress_102004.jpg,EA,NO,33.15,12,0,0,0,0,0,0,0,0,5,Hybrid,,indoor,0,00813540000559,102004,102004_5 Pack___,0,0,0,,0,,12,,,,,-,,indoor,-,,,,,,,,,,,,,,,,,,NO
