SKU,Product_Name,Brand_Name,BC_INDIGENOUS_PRODUCT,SubCategory,Class,Origin_Country,Origin_Region,Origin_SubRegion,SU_Qty_In_Each_Case,SU_CODE,SU_CODE_TYPE,CASE_CODE,CASE_CODE_TYPE,SU_product_net_size,SU_product_net_size_uom,SU_volume_equivalency,SU_volume_equivalency_UOM,CASE_WEIGHT,CASE_WEIGHT_UOM,Strain,Species,PER_ACTIVATION_CBD_MAX,PER_ACTIVATION_CBD_MIN,PER_ACTIVATION_CBD_UOM,PER_ACTIVATION_THC_MAX,PER_ACTIVATION_THC_MIN,PER_ACTIVATION_THC_UOM,PER_DISCRETE_UNIT_CBD_MAX,PER_DISCRETE_UNIT_CBD_MIN,PER_DISCRETE_UNIT_CBD_UOM,PER_DISCRETE_UNIT_THC_MAX,PER_DISCRETE_UNIT_THC_MIN,PER_DISCRETE_UNIT_THC_UOM,PER_RETAIL_UNIT_CBD_MAX,PER_RETAIL_UNIT_CBD_MIN,PER_RETAIL_UNIT_CBD_UOM,PER_RETAIL_UNIT_THC_MAX,PER_RETAIL_UNIT_THC_MIN,PER_RETAIL_UNIT_THC_UOM,Extraction_Process,Packaging_Material,Consumption_Method,Harvesting_Method,Growing_Method,Terpene_1_Type,Terpene_2_Type,Terpene_3_Type,Number_of_consumer_items,Consumer_item_size,Consumer_item_size_uom,Ecomm_Short_Description,Ecomm_Long_Description
1041318,CHEMDAWG,Tweed,N,Flower,Sativa,Canada,Ontario,Smith Falls,12,00688083008047,GTIN,10688083008044,GTIN,3.5,GRAM,3.5,GRAM,240,GRAM,,SATIVA,,,,,,,,,,,,,1,0,mg/g,250,190,mg/g,,POLYETHYLENE_TEREP,,,HYBRID_GREENHOUSE,MYRCENE,BETA_CARYOPHYLLENE,ALPHA_PINENE,1,3.5,GRAM,"Sativa-dominant strain with spicy, sweet, and citrus flavours.","Sativa-dominant strain from a cross of Sour Diesel and OG Kush. Its buds are complemented by an orange hue and dense trichome coverage. Some associate spicy, sweet, and citrus flavours with the Tweed Chemdawg strain."
1041326,BLACK TRIANGLE,Sitka Micro Collection,N,Flower,Indica,Canada,British Columbia,Sooke,12,00628176379425,GTIN,30628176379426,GTIN,3.5,GRAM,3.5,GRAM,240,GRAM,,INDICA,,,,,,,,,,,,,5,0,mg/g,300,240,mg/g,,PLASTIC,,,INDOOR,LIMONENE,BETA_MYRCENE,BETA_CARYOPHYLLENE,1,3.5,GRAM,,"Micro Grower Quadessence has done it again with a mastery of Black Triangle. The Plant care Quadessence exhibits is second to none.  Spending up to 20 hours per day in their micro facility grow rooms, each plant gets the unique care it needs, right down to hand watering each plant every single day. The 4 week long hang time and cure is the cherry on the cake. The love can truly be felt when trying their Black Triangle.  Each pouch is hand packed to ensure the quality of the flower is not compromised."
1041334,BLACK TRIANGLE PRE-ROLLS,Sitka Micro Collection,N,Pre-roll,Indica,Canada,British Columbia,Sooke,24,00628176379432,GTIN,20628176379436,GTIN,1.5,GRAM,1.5,GRAM,420,GRAM,,INDICA,,,,,,,,,,,,,5,0,mg/g,290,230,mg/g,,PLASTIC,,,INDOOR,LIMONENE,BETA_MYRCENE,BETA_CARYOPHYLLENE,3,0.5,GRAM,Indica-dominant strain grown in small batches.,"Micro grower Quadessence's team spends up to 20 hours per day in their micro facility grow rooms, so each plant gets the unique care it needs, right down to hand watering each plant every single day. Follwed by a four-week long hang time and cure. This indica-dominant strain has a terpene profile of beta-caryophyllene, beta-myrcene, and limonene."
1041342,ANIMAL SORBET,Sitka Micro Collection,N,Flower,Indica,Canada,British Columbia,Sooke,12,00628176379449,GTIN,20628176379443,GTIN,3.5,GRAM,3.5,GRAM,240,GRAM,,INDICA,,,,,,,,,,,,,5,0,mg/g,280,220,mg/g,,PLASTIC,,,INDOOR,BETA_MYRCENE,BETA_CARYOPHYLLENE,ALPHA_PINENE,1,3.5,GRAM,Indica-dominant flower with sweetness of gas and cream on the nose.,"Everything Micro Producer Quadessence touches turns into a delectable treat, and Animal Sorbet is no different. The love and care Quadessence places into its buds gets experienced in every pouch. The curing is perfected, creating a nose that will want you keeping the pouch open all day long. The aromas are a sweetness with gas and cream on the nose, plus a hint of spicy, sour citrus. Flavours are a nutty cookie, with a floral undertone."
1041359,ANIMAL SORBET PRE-ROLLS,Sitka Micro Collection,N,Pre-roll,Indica,Canada,British Columbia,Sooke,24,00628176379456,GTIN,30628176379457,GTIN,1.5,GRAM,1.5,GRAM,430,GRAM,,INDICA,,,,,,,,,,,,,5,0,mg/g,300,240,mg/g,,PLASTIC,,,INDOOR,BETA_MYRCENE,BETA_CARYOPHYLLENE,ALPHA_PINENE,3,0.5,GRAM,Indica-dominant strain with notes of gas and cream.,"Made with love and care by Quadessence. The curing is perfected, creating aromas that are a sweetness with gas and cream on the nose, plus a hint of spicy, sour citrus. Flavours are a nutty cookie, with a floral undertone. This indica-dominant strain has a terpene profile of alpha-pinene, beta-caryophyllene, and beta-myrcene."
1041367,POWDERED DONUTS,Big Bag O' Buds,N,Flower,Indica,Canada,New Brunswick,Moncton,6,00671148601208,GTIN,10671148601205,GTIN,28,GRAM,28,GRAM,460,GRAM,,INDICA,,,,,,,,,,,,,1.5,0,mg/g,230,190,mg/g,,POLYETHYLENE_TEREP,,,INDOOR,MYRCENE,LIMONENE,CARYOPHYLLENE,1,28,GRAM,Indica-dominant strain cross of Orange Cookies x Jet Fuel Gelato.,"Big Buds. Big Terps. Big Bag. Not all flower is worthy of an ounce, except Big Bag. Powdered Donuts is an indica-dominant strain with a mid-to-high THC potency and is a cross of Orange Cookies x Jet Fuel Gelato. This bud has a sweet, fruity and diesel aroma that combine to create a smell of fresh, sugary, jelly-filled donuts. This unique aroma is the result of a terpene blend consisting of Myrcene, Caryophyllene, Limonene, Linalool, Humulene. Its light-density, mountain-shaped buds have a full foliage."
1041375,ORANGE KUSH CLASSIC SODA,Keef,N,Beverages,Carbonated Drink,Canada,British Columbia,Delta,12,00822558000673,GTIN,10822558000670,GTIN,355,MILLILITER,5.07,GRAM,4690,GRAM,,HYBRID,,,,,,,,,,,,,0,0,mg,10,10,mg,ETHANOL,ALUMINUM,,,,,,,1,355,MILLILITER,Orange citrus flavour soda with 10mg of THC.,"Refreshing notes of orange citrus flavour, the perfect amount of carbonation.  Sweet and timeless soda flavour with 10mg of THC."
1041383,BUBBA KUSH CLASSIC SODA,Keef,N,Beverages,Carbonated Drink,Canada,British Columbia,Delta,12,00822558000680,GTIN,10822558000687,GTIN,355,MILLILITER,5.07,GRAM,4690,GRAM,,HYBRID,,,,,,,,,,,,,0,0,mg,10,10,mg,ETHANOL,ALUMINUM,,,,,,,1,355,MILLILITER,Root beer flavour soda with 10mg of THC.,Sweet and timeless root beer flavour carbonated soda with 10mg of THC.
1041391,RESOLVE,State B Beverages,N,Beverages,Carbonated Drink,Canada,British Columbia,Delta,12,00822558000727,GTIN,10822558000724,GTIN,355,MILLILITER,5.07,GRAM,4440,GRAM,,BLEND,,,,,,,,,,,,,4,4,mg,6,6,mg,ALCOHOL,ALUMINUM,,,,LINALOOL,,,1,355,MILLILITER,Carbonated blackberry and calamansi drink with 6mg of THC and 4mg of CBD.,"Resolve is a carbonated blackberry and calamansi flavoured beverage with holy basil, guayusa, and schisandra berry. It contains 6mg of THC and 4mg of CBD. It also features the terpene linalool (also found in lavender)and blackberry and gorse flower essences."
1041409,SPARKLE,State B Beverages,N,Beverages,Carbonated Drink,Canada,British Columbia,Delta,12,00822558000734,GTIN,10822558000731,GTIN,355,MILLILITER,5.07,GRAM,4680,GRAM,,BLEND,,,,,,,,,,,,,5,5,mg,5,5,mg,ALCOHOL,ALUMINUM,,,,BETA_CARYOPHYLLENE,,,1,355,MILLILITER,Raspberry and yuzu drink with 5mg of THC and 5mg of CBD.,"Sparkle is a raspberry and yuzu flavoured beverage with hibiscus, ashwagandha, damiana, and passionflower. It has 5mg of THC and 5mg of CBD. Sparkle contains the peppery wood fragrance of beta-caryophyllene and the flower essences of hibiscus and yellow star tulip."
1041417,GRAPE APE RESIN INFUSED PRE-ROLL,Dab Bods,N,Inhalable Extracts,Other Inhalable Extracts,Canada,Alberta,Red Deer,12,00843686053058,GTIN,10843686053055,GTIN,1.5,GRAM,6,GRAM,220,GRAM,,,,,,,,,,,,,,,3,0,mg/g,480,400,mg/g,BUTANE,PLASTIC,,,,PINENE,MYRCENE,CARYOPHYLLENE,3,0.5,GRAM,"Three half-gram, resin-infused pre-rolls with all of the terpenes from the live plant.",DAB Bods resin infused joints are custom designed for people who truly love cannabis and only want the most out of their experience. Locally grown craft bud is delicately infusing with DAB Bods' top selling resin to provide a smooth smoke with the power kick of a concentrate. The resin-infused pre-rolls maintain all of the terpenes from the live plant and combines them with cured hand crafted flower in a convenient 0.5gram format for individual consumption.
1041425,ORANGE TINGZ SMALLS,Pistol And Paris,N,Flower,Indica,Canada,British Columbia,Salmon Arm,12,00628176675657,GTIN,10628176675654,GTIN,7,GRAM,7,GRAM,360,GRAM,,INDICA,,,,,,,,,,,,,1,0,mg/g,280,240,mg/g,,PLASTIC,,,INDOOR,LINALOOL,LIMONENE,CARYOPHYLLENE,1,7,GRAM,"High-THC, indica-dominant strain with subtle grape and berry undertones.","High-THC, indica-dominant strain that is a cross between Slurricane and TMAC bred by Sacred Cut Genetics and grown by JBuds in Summerland. Expect the buds to be heavily frosted and dense to the touch while the flavour leans towards sweet with subtle grape and berry undertones from a terpene profile of caryophyllene, limonene, and linalool."
1041433,DONKEY BUTTER,BC Black,N,Flower,Indica,Canada,British Columbia,Salmon Arm,12,00628176675954,GTIN,10628176675951,GTIN,3.5,GRAM,3.5,GRAM,260,GRAM,,INDICA,,,,,,,,,,,,,1,0,mg/g,270,230,mg/g,,PLASTIC,,,INDOOR,LIMONENE,BETA_MYRCENE,BETA_CARYOPHYLLENE,1,3.5,GRAM,Indica-dominant hybrid with notes of diesel mixed with skunk and a pinene finish.,"Donkey Butter, an indica dominant hybrid bred by Exotic Genetix is a cross of very potent Triple OG with Grease Monkey. This highly potent cultivar smells like diesel mixed with skunk, with dominant earthy notes and a pinene finish. The buds are olive green and purple, with the colour offset by a thck coasting of silvery crystal trichomes and orange pistils. Donkey Butter is a speciality over at the Black Kettle Farm, and connoisseurs will not be disappointed."
1041441,GREASE MONKEY X TRIPLE OG PRE-ROLLS,Black Kettle Farms,N,Pre-roll,Indica,Canada,British Columbia,Salmon Arm,12,00628176675961,GTIN,10628176675968,GTIN,1.5,GRAM,1.5,GRAM,260,GRAM,,INDICA,,,,,,,,,,,,,1,0,mg/g,300,250,mg/g,,CORRUGATED_SOLID,,,INDOOR,LIMONENE,BETA_MYRCENE,BETA_CARYOPHYLLENE,3,0.5,GRAM,Indica-dominant hybrid pre-rolls with notes of diesel mixed with skunk and a pinene finish.,"Grease Monkey X Triple OG is an Indica dominant hybrid bred by Exotic Genetix. This highly potent cultivar smells like diesel mixed with skunk, with dominant earthy notes and a pinene finish. The buds are olive green and purple, with the colour offset by a thicc coating of silvery crystal trichomes and orange pistils.  Grease Monkey X Triple OG is a specialty over at the Black Kettle Farm, and connoisseurs will not be disappointed."
1041458,ELECTRIC LETTUCE PRE-ROLLS,Natural History,N,Pre-roll,Hybrid,Canada,Alberta,Gunn,12,00628250992182,GTIN,20628250992186,GTIN,1.5,GRAM,1.5,GRAM,240,GRAM,,HYBRID,,,,,,,,,,,,,30,0,mg/g,200,150,mg/g,,POLYETHYLENE_TEREP,,,INDOOR,MYRCENE,LIMONENE,BETA_CARYOPHYLLENE,3,0.5,GRAM,3-pack of half-gram pre-rolls of a non-cultivar specific single strain.,"Electric Lettuce features a non-cultivar specific single strain, premium flower offered at a value price. Milled from flower, not trim, expertly rolled for a clean, consistent burn and gently packed into multi-packs. Grown fully indoors, in precision-controlled laboratory conditions. All Natural History flower is thoughtfully hung to dry, hand trimmed and cured for a minimum of 21-30 days."
1041466,ACDC CKS PRE-ROLLS,Natural History,N,Pre-roll,Hybrid,Canada,Alberta,Gunn,12,00628250992830,GTIN,20628250992834,GTIN,1.5,GRAM,1.5,GRAM,240,GRAM,,HYBRID,,,,,,,,,,,,,120,80,mg/g,70,20,mg/g,,POLYETHYLENE_TEREP,,,INDOOR,PINENE,MYRCENE,CARENE,3,0.5,GRAM,"Three hybrid pre-rolls with a piney, dill aroma.","ACDC Cookies, by Natural History, is a low-THC, CBD-dominant cultivar with a 3:1 CBD to THC ratio. The flower is deep purple and green in colour, with bright orange pistils, with a terpene profile of carene, pinene, and myrcene creating a piney, dill aroma. ACDC Cookies is fully cultivated indoors, in precision-controlled laboratory conditions. All Natural History flower is thoughtfully hung to dry, hand-trimmed and cured."
1041474,TALLY MAN,Natural History,N,Flower,Sativa,Canada,Alberta,Gunn,12,00872789001055,GTIN,20872789001059,GTIN,3.5,GRAM,3.5,GRAM,300,GRAM,,SATIVA,,,,,,,,,,,,,50,0,mg/g,290,240,mg/g,,POLYETHYLENE_TEREP,,,INDOOR,LIMONENE,FARNESENE,CARYOPHYLLENE,1,3.5,GRAM,Sativa-dominant strain with aromas of banana and coconut.,"Sativa-dominant Tally Man, by Oni Seed Co., is a cross between Banana Dosi-do and Oni's flagship, Papaya. The cut of this cultivar has intense aromas of banana and coconut, then a hint of suntan lotion. It has light green buds with lilac-coloured accents and a terpene profile of caryophyllene, farnesene, and limonene."
1041482,GOD SPACE NEEDLE LIVE ROSIN,Earthwolf Farms,N,Inhalable Extracts,Resin and Rosin,Canada,British Columbia,Port Coquitlam,6,00877579001826,GTIN,10877579001830,GTIN,1,GRAM,4,GRAM,340,GRAM,GOD'S SPACE NEEDLE,,,,,,,,,,,,,,150,0,mg/g,550,500,mg/g,WATER,GLASS,,,,OCIMENE,CARYOPHYLLENE,BISABOLOL,1,1,GRAM,Live rosin with CBG and terpene-rich profile.,"Live rosin with a vibrant yellow hue, high CBG content and a rare terpene profile. Starting with organically grown flowers, they isolate only the 73-120u trichome heads using ice water processing, and gently press them under heat and pressure to make this rosin. The flavour is best revealed at low temperature; an initial blast of citrus leaves a lingering taste of tropical fruit.  This rosin has 5.5% total terpenes, dominated by limonene, caryophyllene, and ocimene."
1041490,FIRST CLASS FUNK BLUNT PRE-ROLL,Ghost Drops,N,Pre-roll,Hybrid,Canada,Alberta,Gunn,24,00872789001338,GTIN,10872789001335,GTIN,1,GRAM,1,GRAM,720,GRAM,,HYBRID,,,,,,,,,,,,,0.1,0.09,mg/g,300,240,mg/g,,GLASS,,,INDOOR,TERPINOLENE,LIMONENE,CARYOPHYLLENE,1,1,GRAM,"Single, 1g pre-roll of First Class Funk.","The Ghost Drops cut of First-Class Funk was bred by Compound Genetics, hunted by Cultivating Happiness and grown by several ultra-premium, hand selected, and vetted craft micro-producers. The genetic make-up of this strain contributes to what it’s best known for, its funk.  Buds are typically large in size and bright green in colour featuring dark green undertones, highlighted by brilliant orange pistils and coated with dense diamond like trichomes."
1041508,Z-SPLITTER BLUNT PRE-ROLL,Ghost Drops,N,Pre-roll,Indica,Canada,Alberta,Gunn,24,00872789001345,GTIN,10872789001342,GTIN,1,GRAM,1,GRAM,727,GRAM,,INDICA,,,,,,,,,,,,,0.9,0.01,mg/g,290,250,mg/g,,GLASS,,,INDOOR,LINALOOL,LIMONENE,CARYOPHYLLENE,1,1,GRAM,,"The Ghost Drops cut of Z-Splitter was bred by Uprising Seed Co, hunted by Cultivating Happiness at Mother Labs and grown by ultra-premium craft micro-producers.  Buds are typically large, light green in colour and feature an array of brilliant golden pistils protruding from of a dense layer of trichomes. Z-Splitters overly pungent stench of gas is noticeable as soon as the seal on the jar is broken and its flavour carries citrus notes with a clear reminder of its gassy roots on the exhale. Z-Splitter is an indica dominant strain and makes for a relaxing session. A truly indica experience"
1041516,OREGON GOLDEN GOAT LIVE RESIN CARTRIDGE,Top Leaf,N,Inhalable Extracts,Cartridge,Canada,Alberta,Olds,12,00827885009320,GTIN,10827885009327,GTIN,0.5,GRAM,2,GRAM,620,GRAM,,,,,,,,,,,,,,,10,10,mg/g,760,700,mg/g,BUTANE,TIN,,,,TERPINOLENE,MYRCENE,BETA_CARYOPHYLLENE,1,0.5,GRAM,"Pure OGG live resin with notes of pine, floral, and citrus.","Terp-heavy, pure OGG live resin with perfectly preserved terpenes and masterfully extracted cannabinoid profiles and notes of pine, floral, and citrus."
1041524,CITRUS ORCHARD PRE-ROLLS,Sundial,N,Pre-roll,Sativa,Canada,Alberta,Olds,12,00827885011149,GTIN,10827885011146,GTIN,1.5,GRAM,1.5,GRAM,258,GRAM,,SATIVA,,,,,,,,,,,,,100,0,mg/g,270,200,mg/g,,POLYETHYLENE_TEREP,,,INDOOR,TERPINOLENE,MYRCENE,CARYOPHYLLENE,3,0.5,GRAM,Sativa-dominant strain with notes of spice and earth.,"Part of the LIFT series, Citrus Orchard is a sativa-dominant strain that is full of fresh citrus flavour complemented by notes of spice and earth. Sundial Citrus Orchard is available in three 0.5g pre-rolls. It has a terpene profile of caryophyllene, myrcene, and terpinolene."
1041532,JET FUEL GELATO PRE-ROLLS,Pure Sunfarms,N,Pre-roll,Hybrid,Canada,British Columbia,Delta,24,00628188002595,GTIN,10628188002592,GTIN,3,GRAM,3,GRAM,1220,GRAM,,HYBRID,,,,,,,,,,,,,10,0,mg/g,230,200,mg/g,,POLYETHYLENE_LINED,,,HYBRID_GREENHOUSE,MYRCENE,LIMONENE,CARYOPHYLLENE,10,0.3,GRAM,All-natural 10-pack of 0.3g pre-rolls made with BC-grown whole flower.,"All-natural 10-pack of 0.3g pre-rolls made with BC-grown whole flower. No trim. No shake. Jet Fuel Gelato is a potent, high-THC cultivar born in the Pacific Northwest, grown in the modern Pure Sunfarms greenhouse. It presents aromas of diesel, dairy, citrus and pepper. Conveniently portioned for single-use sessions and presented in a reusable tin. Featuring natural paper, each joint is finished with a twisted end, preventing spillage, and acting as a convenient wick."
1041540,KUSH & COOKIES,General Admission,N,Flower,Indica,Canada,Alberta,CALGARY,12,00840773001015,GTIN,10840773001012,GTIN,3.5,GRAM,3.5,GRAM,240,GRAM,ROTATING,INDICA,,,,,,,,,,,,,50,0,mg/g,280,220,mg/g,,PLASTIC,,,INDOOR,TERPENE_VARIES,,,1,3.5,GRAM,Rotating indica-dominant strains.,"Indica-dominant Kush and Cookies cultivars sourced from rotating limited lots with notes of kushy musk, spicy clove, and fresh cedar shavings, intermixed with genetics that pack some cookie crumbs and bits of mint."
1041557,BLACK PEARL,Cake & Caviar by Habitat,N,Flower,Hybrid,Canada,British Columbia,Chase,12,00816598000090,GTIN,10816598000097,GTIN,3.5,GRAM,3.5,GRAM,1520,GRAM,,HYBRID,,,,,,,,,,,,,10,0,mg/g,260,200,mg/g,,GLASS,,,INDOOR,LIMONENE,FARNESENE,CARYOPHYLLENE,1,3.5,GRAM,Hybrid strain with notes of earth and gas.,"Staying true to its Kush lineage, Black Pearl is an homage to its parent strain Caviar. This one-of-a-kind cultivar brings classic pungent Kush characteristics of earth and gas. These flowers are packed with trichomes and have a dank and savoury profile. It has a terpene profile of caryophyllene, farnesene, and limonene."
1041565,DESSERTS & SWEETS,General Admission,N,Flower,Hybrid,Canada,Alberta,CALGARY,12,00840773001039,GTIN,10840773001036,GTIN,3.5,GRAM,3.5,GRAM,240,GRAM,ROTATING,HYBRID,,,,,,,,,,,,,50,0,mg/g,280,220,mg/g,,PLASTIC,,,INDOOR,TERPENE_VARIES,,,1,3.5,GRAM,Hybrid dessert and sweets line of taster and stash cultivars.,"General Admission flower is rethinking potency beyond the big price tag and big bag with taster sized eighths of flavourful, authentic genetics with bag appeal that truly captures the masses. Their hybrid dessert and sweets line of taster and stash cultivars are sourced from limited lots of dank cake batter, sourdough, ice cream and gelato, with the occasional squashed and fermented berries."
1041573,RASPBERRY CHEESECAKE COOKIES 1:1,Olli,N,Edibles,Baked Goods,Canada,Ontario,Etobicoke,12,00851653000301,GTIN,10851653000308,GTIN,40,GRAM,2.7,GRAM,848,GRAM,,BLEND,,,,,,,,,,,,,10,10,mg,10,10,mg,CO2,POLYETHYLENE_TEREP,,,,,,,2,20,GRAM,Each package contains two flavoured cookies with a balanced dose of 5 mg of THC and 5 mg of CBD.,"Each package contains two vibrant red, raspberry and cheesecake flavoured cookies. Each cookie contains a balanced dose of 5 mg of  THC and 5 mg of CBD. Every cookie is made with real butter, natural cane sugar, and 100% pure raspberry powder for a delicious, gourmet, chef-inspired cannabis experience. Two cookies are placed on a tray to maintain quality and integrity, as well as flow-wrapped for freshness."
1041581,T.F. ISLAND PINK PRE-ROLLS,Rocket Chair,N,Pre-roll,Indica,Canada,British Columbia,Kamloops,12,00627987773262,GTIN,10627987773269,GTIN,7,GRAM,7,GRAM,1500,GRAM,TOM FORD ISLAND PINK KUSH,INDICA,,,,,,,,,,,,,5,3,mg/g,260,200,mg/g,,POLYETHYLENE_TEREP,,,INDOOR,MYRCENE,LIMONENE,CARYOPHYLLENE,14,0.5,GRAM,"14-pack of half gram pre-rolls with legacy strain of dank, gassy fragrance.","7Green has perfected the art of growing the most fragrant Island Pink on the market.  T.F. Island Pink is a  legacy strain that will awe your senses and deliver on that much desired dank, gassy fragrance its lineage is know for. Only perfectly cured buds make up their hand made, hand packaged craft pre-rolls."
1041599,AMNESIA HAZE PRE-ROLLS,Broken Coast,N,Pre-roll,Sativa,Canada,Ontario,Leamington,24,00628242321181,GTIN,20628242321185,GTIN,1.5,GRAM,1.5,GRAM,300,GRAM,,SATIVA,,,,,,,,,,,,,20,0,mg/g,280,220,mg/g,,POLYETHYLENE_TEREP,,,INDOOR,OCIMENE,MYRCENE,CARYOPHYLLENE,3,0.5,GRAM,"Uplifting lemon and citrus sativa accompanied by energetic spice, earth and zesty aromas.","Amnesia Haze is everything Broken Coast thinks a true sativa should be. Uplifting lemon and citrus notes accompanied by energetic spice, earth and zesty aromas from its distinct terpene profile that stays true to her landrace sativa origins. This sativa marvel should satisfy even the most discerning with its lime green buds and delicate texture that is so thickly covered in oily trichomes that you may have trouble letting go. Always grown indoors in small-batch, strain-specific rooms, then slowly hang cured."
1041607,SUNSET SHERBET PRE-ROLLS,Broken Coast,N,Pre-roll,Indica,Canada,Ontario,Leamington,24,00628242321167,GTIN,20628242321161,GTIN,1.5,GRAM,1.5,GRAM,316,GRAM,,INDICA,,,,,,,,,,,,,20,0,mg/g,260,200,mg/g,,POLYETHYLENE_TEREP,,,INDOOR,MYRCENE,LIMONENE,CARYOPHYLLENE,3,0.5,GRAM,Indica-dominant flowers with the smell and taste of strawberries and guava.,"Sunset Sherbet is one of the more coveted cultivars ever grown by Broken Coast. Exhibiting dense indica-dominant flowers with deep purple and silver colouration, the large swollen calyxes are covered so thickly in glandular trichomes they're almost white. With the most abundant terpenes being caryophyllene, myrcene and limonene, Sunset Sherbet may be Broken Coast's most fruit-forward strain yet, evoking the truly unique smell and taste of a basket of strawberries and guava."
